ticker,event_ticker,market_title,yes_sub_title,result,ts_utc,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_close,yes_ask_close,volume,open_interest,implied_prob_pct
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:11:00+00:00,0.98,0.98,0.97,0.97,0.97,0.98,0.97,0.98,3126.0,661102.0,97.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:12:00+00:00,0.98,0.98,0.98,0.98,0.98,0.97,0.97,0.98,27.0,661129.0,98.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:13:00+00:00,0.97,0.98,0.97,0.98,0.9776,0.98,0.97,0.98,897.0,661822.0,98.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:14:00+00:00,0.98,0.98,0.97,0.97,0.9785,0.98,0.97,0.98,80.0,661901.0,97.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:15:00+00:00,0.98,0.98,0.97,0.98,0.9799,0.97,0.97,0.98,86.0,661985.0,98.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:16:00+00:00,0.98,0.99,0.97,0.99,0.9803,0.98,0.98,0.99,33104.0,693144.0,99.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:17:00+00:00,0.99,0.99,0.98,0.99,0.99,0.99,0.98,0.99,6776.0,699918.0,99.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:18:00+00:00,0.99,0.99,0.98,0.98,0.99,0.99,0.98,0.99,2036.0,701953.0,98.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:19:00+00:00,0.99,0.99,0.98,0.99,0.99,0.98,0.98,0.99,13884.0,715835.0,99.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:20:00+00:00,0.99,0.99,0.99,0.99,0.99,0.99,0.98,1.0,456.0,716291.0,99.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:21:00+00:00,0.98,0.99,0.98,0.99,0.9898,0.99,0.98,0.99,54.0,716344.0,99.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:22:00+00:00,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.99,635.0,716979.0,99.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:23:00+00:00,0.99,0.99,0.98,0.99,0.9898,0.99,0.98,0.99,53.0,717031.0,99.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:24:00+00:00,0.99,0.99,0.98,0.99,0.99,0.99,0.99,1.0,57278.0,774269.0,99.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:25:00+00:00,,,,,,0.99,0.99,1.0,0.0,774269.0,
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:26:00+00:00,,,,,,0.99,0.99,1.0,0.0,774269.0,
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:27:00+00:00,,,,,,0.99,0.99,1.0,0.0,774269.0,
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:28:00+00:00,,,,,,0.99,0.99,1.0,0.0,774269.0,
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:29:00+00:00,,,,,,0.99,0.99,1.0,0.0,774269.0,
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:30:00+00:00,,,,,,0.99,0.99,1.0,0.0,774269.0,
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:31:00+00:00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,774269.0,99.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:32:00+00:00,,,,,,0.99,0.99,1.0,0.0,774269.0,
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:33:00+00:00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,11.0,774268.0,99.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:34:00+00:00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,774268.0,99.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:35:00+00:00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,6.0,774262.0,99.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:37:00+00:00,,,,,,0.99,0.99,1.0,0.0,774262.0,
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:38:00+00:00,,,,,,0.99,0.99,1.0,0.0,774262.0,
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:39:00+00:00,,,,,,0.99,0.99,1.0,0.0,774262.0,
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:40:00+00:00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,774262.0,99.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:42:00+00:00,,,,,,0.99,0.99,1.0,0.0,774262.0,
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:43:00+00:00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,774262.0,99.0
KXNBAGAME-26APR05UTAOKC-OKC,KXNBAGAME-26APR05UTAOKC,,OKC,,2026-04-05 23:44:00+00:00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,774262.0,99.0
