ticker,event_ticker,market_title,yes_sub_title,result,ts_utc,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_close,yes_ask_close,volume,open_interest,implied_prob_pct
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:10:00+00:00,0.88,0.88,0.87,0.87,0.8798,0.88,0.87,0.88,5546.0,717337.0,87.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:11:00+00:00,0.88,0.88,0.87,0.88,0.88,0.87,0.87,0.88,4613.0,721384.0,88.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:12:00+00:00,0.88,0.88,0.87,0.88,0.8718,0.88,0.87,0.88,789.0,721373.0,88.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:13:00+00:00,0.88,0.88,0.86,0.87,0.8752,0.88,0.86,0.87,2147.0,722554.0,87.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:14:00+00:00,0.87,0.87,0.85,0.87,0.8633,0.87,0.86,0.87,7616.0,729645.0,87.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:15:00+00:00,0.87,0.88,0.86,0.88,0.867,0.87,0.87,0.88,2668.0,731518.0,88.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:16:00+00:00,0.88,0.9,0.87,0.9,0.8978,0.88,0.89,0.9,670.0,732185.0,90.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:17:00+00:00,0.9,0.91,0.89,0.9,0.8943,0.9,0.89,0.9,670.0,732795.0,90.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:18:00+00:00,0.89,0.89,0.88,0.89,0.884,0.9,0.88,0.89,1032.0,733821.0,89.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:19:00+00:00,0.88,0.9,0.88,0.9,0.8931,0.89,0.89,0.9,5700.0,739280.0,90.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:20:00+00:00,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.9,566.0,739846.0,90.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:21:00+00:00,0.9,0.91,0.89,0.91,0.9025,0.9,0.9,0.91,4485.0,744331.0,91.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:22:00+00:00,0.9,0.91,0.9,0.91,0.9076,0.91,0.9,0.91,119.0,744450.0,91.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:23:00+00:00,0.91,0.91,0.9,0.91,0.9099,0.91,0.9,0.91,3855.0,748249.0,91.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:24:00+00:00,0.9,0.92,0.9,0.91,0.9149,0.91,0.89,0.9,7003.0,755090.0,91.0
KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,,HOU,,2026-02-26 01:25:00+00:00,0.9,0.9,0.89,0.9,0.8991,0.91,0.89,0.9,2401.0,757490.0,90.0
