ticker,event_ticker,market_title,yes_sub_title,result,ts_utc,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_close,yes_ask_close,volume,open_interest,implied_prob_pct
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:10:00+00:00,0.73,0.73,0.73,0.73,0.73,0.73,0.72,0.73,560.0,430214.0,73.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:11:00+00:00,0.73,0.73,0.73,0.73,0.73,0.73,0.72,0.73,1474.0,431688.0,73.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:12:00+00:00,0.73,0.74,0.73,0.73,0.73,0.73,0.72,0.73,7909.0,439597.0,73.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:13:00+00:00,0.73,0.74,0.73,0.74,0.7345,0.73,0.73,0.75,295.0,439880.0,74.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:14:00+00:00,0.74,0.74,0.71,0.72,0.7337,0.74,0.71,0.72,2125.0,441924.0,72.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:15:00+00:00,0.72,0.77,0.7,0.72,0.7381,0.72,0.71,0.72,18768.0,460624.0,72.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:16:00+00:00,0.72,0.74,0.72,0.73,0.7376,0.72,0.73,0.74,1868.0,462348.0,73.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:17:00+00:00,0.74,0.77,0.72,0.77,0.7622,0.73,0.76,0.77,16545.0,476160.0,77.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:18:00+00:00,0.78,0.8,0.77,0.79,0.7929,0.77,0.78,0.79,5826.0,481844.0,79.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:19:00+00:00,0.79,0.8,0.78,0.79,0.7869,0.79,0.78,0.79,9201.0,490581.0,79.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:20:00+00:00,0.78,0.82,0.78,0.82,0.7806,0.79,0.78,0.8,14831.0,505293.0,82.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:21:00+00:00,0.8,0.81,0.76,0.8,0.8077,0.82,0.79,0.8,7467.0,512054.0,80.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:22:00+00:00,0.8,0.82,0.8,0.81,0.8108,0.8,0.8,0.81,2679.0,513516.0,81.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:23:00+00:00,0.81,0.81,0.8,0.81,0.81,0.81,0.8,0.81,1654.0,515169.0,81.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:24:00+00:00,0.81,0.81,0.8,0.8,0.8077,0.81,0.8,0.81,1267.0,516420.0,80.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:25:00+00:00,0.81,0.82,0.8,0.8,0.8086,0.8,0.79,0.81,3095.0,518735.0,80.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:26:00+00:00,0.81,0.82,0.8,0.82,0.8106,0.8,0.81,0.82,6806.0,525356.0,82.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:27:00+00:00,0.81,0.81,0.79,0.8,0.804,0.82,0.79,0.8,3195.0,525009.0,80.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:28:00+00:00,0.8,0.82,0.8,0.82,0.8114,0.8,0.81,0.82,942.0,525395.0,82.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:29:00+00:00,0.82,0.86,0.82,0.86,0.837,0.82,0.84,0.85,21002.0,546026.0,86.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:30:00+00:00,0.84,0.88,0.84,0.88,0.864,0.86,0.86,0.88,17227.0,559236.0,88.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:31:00+00:00,0.87,0.9,0.87,0.9,0.8896,0.88,0.89,0.9,8394.0,566930.0,90.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:32:00+00:00,0.89,0.9,0.89,0.89,0.8985,0.9,0.89,0.9,6159.0,571306.0,89.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:33:00+00:00,0.9,0.9,0.88,0.9,0.8995,0.89,0.89,0.9,23315.0,593531.0,90.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:34:00+00:00,0.9,0.9,0.88,0.89,0.8948,0.9,0.89,0.9,3219.0,596286.0,89.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:35:00+00:00,0.88,0.94,0.88,0.94,0.9299,0.89,0.92,0.93,16566.0,611880.0,94.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:36:00+00:00,0.93,0.94,0.92,0.93,0.9292,0.94,0.92,0.93,2200.0,613193.0,93.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:37:00+00:00,0.94,0.95,0.92,0.95,0.9297,0.93,0.94,0.95,11434.0,615782.0,95.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:38:00+00:00,0.94,0.96,0.94,0.96,0.9576,0.95,0.95,0.96,19330.0,627606.0,96.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:39:00+00:00,0.96,0.97,0.95,0.96,0.969,0.96,0.96,0.97,54391.0,677526.0,96.0
KXNBAGAME-26FEB07WASBKN-BKN,KXNBAGAME-26FEB07WASBKN,,BKN,,2026-02-07 20:40:00+00:00,0.96,0.98,0.96,0.97,0.967,0.96,0.96,0.97,8013.0,677427.0,97.0
