ticker,event_ticker,market_title,yes_sub_title,result,ts_utc,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_close,yes_ask_close,volume,open_interest,implied_prob_pct
KXNBAGAME-26MAR24NOPNYK-NOP,KXNBAGAME-26MAR24NOPNYK,,NOP,,2026-03-24 23:42:00+00:00,0.24,0.24,0.23,0.24,0.24,0.24,0.23,0.24,3563.0,404945.0,24.0
KXNBAGAME-26MAR24NOPNYK-NOP,KXNBAGAME-26MAR24NOPNYK,,NOP,,2026-03-24 23:43:00+00:00,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.24,2652.0,407597.0,24.0
KXNBAGAME-26MAR24NOPNYK-NOP,KXNBAGAME-26MAR24NOPNYK,,NOP,,2026-03-24 23:44:00+00:00,0.24,0.25,0.23,0.23,0.2371,0.24,0.22,0.23,9231.0,416828.0,23.0
KXNBAGAME-26MAR24NOPNYK-NOP,KXNBAGAME-26MAR24NOPNYK,,NOP,,2026-03-24 23:45:00+00:00,0.23,0.24,0.22,0.23,0.2331,0.23,0.22,0.23,14652.0,431461.0,23.0
KXNBAGAME-26MAR24NOPNYK-NOP,KXNBAGAME-26MAR24NOPNYK,,NOP,,2026-03-24 23:46:00+00:00,0.23,0.25,0.23,0.25,0.235,0.23,0.24,0.25,12967.0,443583.0,25.0
KXNBAGAME-26MAR24NOPNYK-NOP,KXNBAGAME-26MAR24NOPNYK,,NOP,,2026-03-24 23:47:00+00:00,0.26,0.33,0.25,0.33,0.2726,0.25,0.3,0.32,32051.0,472874.0,33.0
KXNBAGAME-26MAR24NOPNYK-NOP,KXNBAGAME-26MAR24NOPNYK,,NOP,,2026-03-24 23:48:00+00:00,0.32,0.33,0.29,0.29,0.3097,0.33,0.29,0.3,34999.0,499478.0,28.999999999999996
KXNBAGAME-26MAR24NOPNYK-NOP,KXNBAGAME-26MAR24NOPNYK,,NOP,,2026-03-24 23:49:00+00:00,0.29,0.32,0.28,0.29,0.3006,0.29,0.28,0.29,26491.0,517430.0,28.999999999999996
KXNBAGAME-26MAR24NOPNYK-NOP,KXNBAGAME-26MAR24NOPNYK,,NOP,,2026-03-24 23:50:00+00:00,0.29,0.3,0.25,0.27,0.2841,0.29,0.26,0.27,14031.0,528814.0,27.0
KXNBAGAME-26MAR24NOPNYK-NOP,KXNBAGAME-26MAR24NOPNYK,,NOP,,2026-03-24 23:51:00+00:00,0.27,0.27,0.25,0.26,0.2615,0.27,0.25,0.26,34015.0,561840.0,26.0
KXNBAGAME-26MAR24NOPNYK-NOP,KXNBAGAME-26MAR24NOPNYK,,NOP,,2026-03-24 23:52:00+00:00,0.26,0.27,0.25,0.27,0.2679,0.26,0.26,0.27,7463.0,568937.0,27.0
KXNBAGAME-26MAR24NOPNYK-NOP,KXNBAGAME-26MAR24NOPNYK,,NOP,,2026-03-24 23:53:00+00:00,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.27,15868.0,584805.0,27.0
KXNBAGAME-26MAR24NOPNYK-NOP,KXNBAGAME-26MAR24NOPNYK,,NOP,,2026-03-24 23:54:00+00:00,0.27,0.27,0.26,0.27,0.27,0.27,0.26,0.27,5658.0,590451.0,27.0
KXNBAGAME-26MAR24NOPNYK-NOP,KXNBAGAME-26MAR24NOPNYK,,NOP,,2026-03-24 23:55:00+00:00,0.27,0.29,0.27,0.29,0.2828,0.27,0.28,0.29,14596.0,604893.0,28.999999999999996
