ticker,event_ticker,market_title,yes_sub_title,result,ts_utc,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_close,yes_ask_close,volume,open_interest,implied_prob_pct
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:12:00+00:00,0.43,0.43,0.43,0.43,0.43,0.43,0.42,0.43,12528.25,1434457.77,43.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:13:00+00:00,0.43,0.43,0.42,0.43,0.4299,0.43,0.42,0.43,7280.19,1441726.88,43.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:14:00+00:00,0.43,0.43,0.39,0.4,0.4128,0.43,0.39,0.4,27606.35,1466611.39,40.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:15:00+00:00,0.4,0.4,0.37,0.39,0.3784,0.4,0.38,0.39,45420.47,1488787.5,39.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:16:00+00:00,0.39,0.4,0.39,0.4,0.3977,0.39,0.39,0.4,23218.22,1498312.54,40.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:17:00+00:00,0.4,0.43,0.39,0.43,0.4092,0.4,0.42,0.43,77899.34,1538255.91,43.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:18:00+00:00,0.43,0.49,0.43,0.44,0.4626,0.43,0.43,0.44,57228.32,1563776.29,44.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:19:00+00:00,0.44,0.46,0.39,0.42,0.4298,0.44,0.41,0.42,27503.86,1585400.66,42.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:20:00+00:00,0.42,0.43,0.37,0.38,0.3917,0.42,0.37,0.38,25554.88,1608800.54,38.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:21:00+00:00,0.38,0.38,0.37,0.38,0.3799,0.38,0.37,0.38,25338.17,1633529.19,38.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:22:00+00:00,0.38,0.38,0.37,0.37,0.3789,0.38,0.37,0.38,32594.12,1659639.37,37.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:23:00+00:00,0.38,0.38,0.37,0.38,0.3795,0.37,0.37,0.38,20057.79,1678197.16,38.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:24:00+00:00,0.37,0.38,0.37,0.37,0.3707,0.38,0.36,0.37,54732.45,1701311.37,37.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:25:00+00:00,0.37,0.37,0.31,0.31,0.3296,0.37,0.3,0.31,30574.9,1721863.22,31.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:26:00+00:00,0.31,0.33,0.27,0.28,0.2947,0.31,0.27,0.28,55002.39,1765330.44,28.000000000000004
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:27:00+00:00,0.28,0.28,0.24,0.26,0.2737,0.28,0.25,0.26,67162.21,1818816.19,26.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:28:00+00:00,0.26,0.26,0.24,0.26,0.2535,0.26,0.25,0.26,90162.45,1898485.52,26.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:29:00+00:00,0.26,0.26,0.22,0.22,0.2394,0.26,0.22,0.23,45295.23,1928300.1,22.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:30:00+00:00,0.23,0.23,0.22,0.23,0.2254,0.22,0.22,0.23,46816.96,1955089.58,23.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:31:00+00:00,0.23,0.23,0.22,0.23,0.2299,0.23,0.22,0.23,110536.64,2063214.46,23.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:32:00+00:00,0.22,0.23,0.22,0.23,0.2296,0.23,0.22,0.23,51847.61,2111408.25,23.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:33:00+00:00,0.23,0.23,0.22,0.23,0.2292,0.23,0.22,0.23,23574.38,2133057.6,23.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:34:00+00:00,0.23,0.23,0.18,0.19,0.2097,0.23,0.18,0.19,75365.83,2202289.7,19.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:35:00+00:00,0.19,0.19,0.14,0.15,0.1617,0.19,0.14,0.15,55523.59,2253508.93,15.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:36:00+00:00,0.15,0.15,0.14,0.14,0.1439,0.15,0.14,0.15,100001.74,2246723.4,14.000000000000002
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:37:00+00:00,0.15,0.15,0.12,0.13,0.1413,0.14,0.12,0.13,111280.97,2315068.25,13.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:38:00+00:00,0.13,0.13,0.11,0.12,0.122,0.13,0.11,0.12,139776.35,2430315.51,12.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:39:00+00:00,0.11,0.12,0.08,0.09,0.1116,0.12,0.08,0.09,74165.9,2483860.57,9.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:40:00+00:00,0.09,0.09,0.07,0.07,0.0849,0.09,0.07,0.08,108145.28,2576677.14,7.000000000000001
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:41:00+00:00,0.08,0.08,0.07,0.07,0.0764,0.07,0.07,0.08,102459.11,2600847.71,7.000000000000001
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:42:00+00:00,0.08,0.08,0.07,0.08,0.078,0.07,0.07,0.08,194748.46,2718478.67,8.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:43:00+00:00,0.08,0.08,0.07,0.07,0.0781,0.08,0.07,0.08,54365.06,2762287.47,7.000000000000001
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:44:00+00:00,0.08,0.08,0.06,0.07,0.0696,0.07,0.06,0.07,83491.08,2836784.17,7.000000000000001
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:45:00+00:00,0.07,0.07,0.04,0.05,0.0597,0.07,0.04,0.05,83552.48,2895303.51,5.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:46:00+00:00,0.05,0.05,0.04,0.05,0.0486,0.05,0.04,0.05,69378.2,2948725.38,5.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:47:00+00:00,0.05,0.05,0.03,0.04,0.0478,0.05,0.03,0.04,104423.75,3032111.58,4.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:48:00+00:00,0.04,0.04,0.03,0.04,0.0393,0.04,0.03,0.04,77663.1,3095800.55,4.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:49:00+00:00,0.04,0.04,0.03,0.04,0.0391,0.04,0.03,0.04,89453.98,3176647.35,4.0
KXNBAGAME-26APR30NYKATL-ATL,KXNBAGAME-26APR30NYKATL,,ATL,,2026-04-30 23:50:00+00:00,0.03,0.04,0.02,0.02,0.0341,0.04,0.02,0.03,99815.5,3233997.91,2.0
